sex,age,educ,income,married,race
1,49,9,50000,1,4
0,88,10,16330,0,1
1,21,5,3000,1,2
1,49,1,0,1,2
1,35,11,11000,1,1
0,27,6,10000,1,1
1,64,9,7000,1,1
1,45,9,0,1,1
0,31,12,79500,1,1
0,48,13,111000,1,4
0,63,13,4800,1,4
0,60,9,46800,0,1
1,63,9,3600,1,1
1,23,5,12000,0,2
0,19,9,4300,0,4
1,39,9,9000,1,2
0,37,13,65000,1,1
0,31,9,40000,0,2
0,59,9,12000,1,3
1,72,10,13400,1,1
0,31,1,7900,0,1
0,35,13,325000,1,1
1,27,13,0,1,1
1,27,9,10500,0,3
1,27,12,0,1,2
1,61,5,9200,0,2
1,23,11,13000,1,1
1,74,2,2200,1,2
0,39,13,0,0,1
1,20,12,6300,0,1
0,29,13,84170,1,4
1,38,9,6200,1,1
1,47,9,31000,0,1
1,59,2,3300,0,2
0,37,9,8200,0,2
1,30,11,20000,0,1
0,43,13,100020,1,4
1,47,9,0,1,1
1,39,11,0,1,1
1,67,9,15500,1,1
0,43,12,52000,1,4
0,59,12,32000,0,1
0,26,12,5100,1,1
0,51,13,21000,1,1
0,82,12,7200,0,4
1,64,12,15770,0,1
0,52,2,24300,0,2
0,31,11,43000,1,1
0,19,9,12800,0,2
1,44,7,10300,1,1
0,21,11,13400,0,2
0,27,4,2400,1,2
1,33,10,0,1,1
1,49,12,0,1,2
1,30,12,82320,1,2
0,36,11,18000,1,2
0,18,8,2800,0,2
1,40,13,0,0,1
0,28,11,0,0,1
1,37,9,9200,1,1
0,26,9,15000,1,2
1,78,11,17100,0,1
1,67,9,4800,1,1
0,40,13,30000,1,4
1,80,9,16200,0,1
1,69,3,6400,0,2
1,31,9,21000,0,2
1,51,9,15340,1,1
1,46,9,10000,1,1
1,64,1,0,0,4
1,64,13,63000,1,4
0,51,13,96000,1,1
0,22,9,5400,0,2
1,56,10,36000,0,1
1,65,13,50000,0,2
1,55,13,55000,1,4
1,29,12,27400,0,1
1,41,1,12500,1,2
0,83,9,41200,0,1
0,26,5,14400,1,2
1,65,13,4800,1,1
1,18,10,1500,0,3
1,45,9,10000,1,1
1,33,13,60000,0,1
0,49,13,80000,0,1
0,47,14,40000,0,1
0,20,10,0,0,4
1,88,11,25200,1,1
0,70,9,115900,1,1
1,35,15,22800,1,4
0,51,14,5000,1,2
0,20,9,12500,0,1
0,27,9,35500,1,2
0,34,11,8300,0,2
0,24,15,0,0,4
0,36,9,60000,1,1
1,26,9,12700,0,1
1,62,12,22000,0,1
0,48,7,350,0,1
1,50,13,0,1,1
0,47,14,72000,0,1
1,34,8,15600,0,1
1,48,4,160,1,2
1,81,9,18400,1,1
1,55,11,60000,1,3
1,21,5,8000,0,2
0,93,3,12300,1,2
1,93,16,43600,0,1
0,39,1,44000,1,1
1,47,13,37300,0,1
1,62,13,35630,0,1
1,28,11,51020,1,1
1,57,11,30000,1,1
1,32,4,25000,1,1
1,48,9,325000,1,1
0,71,12,22900,1,1
1,49,13,40000,1,1
0,30,9,36000,1,1
0,44,11,18000,1,1
1,38,13,120000,1,4
0,40,9,8000,0,2
0,53,10,42010,1,1
0,34,12,20000,1,1
1,37,10,13000,1,1
0,22,15,28000,0,2
1,31,12,8000,1,4
1,53,5,15000,1,2
1,40,13,50180,0,1
0,44,9,40000,1,2
0,50,9,20000,1,2
1,53,10,30420,0,2
1,71,10,0,1,4
0,22,8,26400,0,2
1,42,11,25000,0,2
0,19,11,5100,0,1
0,26,10,12000,0,2
0,29,3,18200,1,2
0,61,9,56100,1,1
0,40,13,15000,1,4
1,51,13,0,1,1
0,37,14,53000,1,1
0,48,11,51400,1,1
1,73,8,640,0,4
0,48,9,25400,0,1
1,19,11,7000,1,1
1,19,9,0,0,1
1,80,8,160400,0,1
1,22,8,7000,0,1
0,56,11,75000,1,1
0,61,12,0,1,1
1,24,8,9100,0,2
0,74,9,80500,1,1
1,53,10,22000,1,1
1,29,12,8000,1,3
1,44,4,0,1,2
0,28,9,0,1,2
1,55,9,8100,0,3
0,35,9,41600,1,3
1,39,6,1200,1,2
0,36,13,50040,1,1
1,41,10,11100,1,1
1,51,12,200,1,1
0,63,14,90880,1,4
1,39,4,13000,1,2
1,36,9,8110,1,2
0,30,10,32900,1,2
1,80,9,20900,0,1
1,93,8,110200,0,1
0,62,7,40120,1,1
1,89,10,90800,0,1
1,53,12,33350,0,1
1,47,11,50000,0,1
1,24,11,40010,0,1
1,40,9,4350,0,1
0,58,11,28200,1,2
1,42,12,27000,1,4
1,80,9,171200,0,1
1,38,12,22600,1,4
1,49,1,110,1,2
0,38,11,32000,1,1
1,81,14,13600,1,1
0,52,8,10100,0,2
0,37,10,50000,0,4
1,76,6,32600,0,1
0,40,9,44000,1,1
0,44,3,25000,1,2
0,38,9,40000,0,1
0,72,11,164000,1,1
1,27,8,11000,0,2
1,41,3,15000,1,2
1,41,5,23470,1,2
1,60,14,21690,0,1
0,80,13,31300,0,1
0,39,10,18000,0,1
0,43,13,100,1,1
1,41,14,57000,1,1
1,30,1,40,1,2
1,30,9,14000,0,1
1,25,13,57000,1,3
1,52,9,45800,1,2
0,30,9,65000,1,1
1,54,9,19000,1,2
0,51,11,576000,1,4
0,46,13,41100,1,1
1,61,7,1100,0,2
1,25,14,32000,0,1
0,46,10,600,1,3
1,53,9,46000,1,1
0,73,13,11800,0,1
0,69,9,10500,0,1
1,55,9,4000,0,2
1,48,11,20000,1,4
1,34,9,0,1,1
1,24,6,0,1,2
1,45,9,8100,0,1
0,26,13,36000,0,1
1,19,9,3600,0,2
1,45,11,22000,1,1
1,36,11,45600,1,2
1,28,13,39910,0,1
0,76,13,10370,1,1
0,79,9,23400,1,1
0,74,11,9200,1,2
0,85,9,262900,1,1
0,59,14,40000,1,1
0,25,13,50050,1,1
1,51,9,3000,0,1
0,85,9,33100,1,1
1,54,3,0,0,2
0,34,10,38000,0,2
1,31,13,60200,1,1
1,72,4,4200,0,4
0,34,8,52000,1,2
1,36,9,11600,0,1
1,42,6,14000,1,4
1,34,8,14000,1,4
1,24,11,0,0,4
1,50,11,0,1,1
1,22,11,16000,0,2
0,66,10,9500,1,4
1,40,9,11000,1,2
1,70,9,16100,0,1
1,19,10,5000,0,4
1,20,11,0,0,4
1,57,9,7000,1,1
1,53,5,50000,1,1
0,47,9,0,1,1
0,49,14,111500,0,2
0,60,3,12900,0,2
1,34,3,12300,0,2
1,39,1,3000,1,2
0,50,15,120000,0,1
0,58,3,18000,1,2
0,30,8,35600,0,3
0,41,13,35050,1,1
1,54,12,84000,0,1
1,19,12,5000,0,1
1,30,10,29200,0,2
0,44,9,11000,0,1
1,64,11,63400,0,3
1,29,7,7500,1,2
1,46,1,1280,1,3
0,41,9,20000,1,1
1,62,6,7400,1,4
1,44,9,50000,1,1
0,62,11,112000,1,1
1,74,1,7200,0,2
0,18,9,1000,0,2
0,19,7,2000,0,2
0,18,10,12000,0,2
1,26,9,27000,1,1
0,69,3,15000,0,2
0,21,9,12000,0,2
1,64,5,6000,1,1
0,23,11,0,0,2
1,61,13,6800,0,1
0,47,11,90000,1,1
0,26,12,43000,0,1
1,42,7,20000,0,4
0,24,1,12900,1,2
0,18,8,0,0,2
0,34,11,9090,0,1
1,26,13,73000,0,1
0,39,5,25000,1,2
0,43,12,7000,0,3
0,53,4,20200,1,1
1,24,6,0,1,2
0,81,3,6000,0,2
1,25,3,21800,0,2
0,27,4,0,1,2
0,35,11,69000,1,1
1,22,11,18700,0,2
0,52,13,166700,1,4
0,37,13,38100,0,2
0,38,12,56000,0,2
1,25,9,14900,0,2
1,37,13,96270,1,1
0,18,10,0,0,1
0,20,5,1200,1,4
0,18,9,4400,0,1
1,19,10,10000,0,4
1,44,13,325000,1,1
1,73,1,0,0,2
0,21,11,3300,0,1
1,28,6,6000,0,2
1,76,5,0,1,4
0,42,1,33900,1,2
0,80,1,23400,1,2
0,21,9,12000,0,2
0,56,12,43500,1,3
1,93,8,0,1,1
1,65,7,17700,0,3
0,39,11,65000,0,1
1,30,11,12100,0,4
1,30,15,8000,1,2
1,45,13,6200,0,1
0,51,9,24000,0,1
0,33,6,28000,0,3
0,19,11,7000,0,1
1,49,14,39730,0,1
1,38,13,0,1,1
1,50,13,42000,0,4
0,53,9,18000,1,1
1,47,10,19400,1,1
0,84,6,6000,1,4
0,61,14,64000,1,1
0,53,2,12000,0,2
0,61,12,10000,0,1
0,31,7,0,0,2
0,26,6,16800,0,2
1,26,13,0,1,4
0,35,13,82000,1,1
0,42,11,97000,1,1
1,54,7,80000,1,1
1,26,13,0,1,4
0,18,10,2800,1,4
1,57,9,32500,1,1
0,49,10,92000,1,1
0,24,10,0,0,1
1,41,3,13700,0,2
0,18,9,640,0,3
1,26,2,0,0,2
1,21,11,36700,0,2
0,72,8,8300,0,2
1,18,7,0,0,1
1,62,12,10000,1,4
0,68,15,73200,1,1
0,43,11,82290,1,1
1,60,9,0,1,4
0,23,11,0,0,4
1,34,12,36000,1,1
0,22,4,29000,0,2
0,37,13,60000,0,1
0,73,16,241700,1,1
0,52,12,52000,1,2
0,42,1,12000,1,2
1,45,4,9000,1,2
0,69,14,25600,1,1
1,25,3,0,1,2
1,83,8,9300,0,1
0,29,12,40000,1,1
1,30,7,1000,1,2
0,50,12,34000,0,2
0,23,13,4000,0,4
1,26,10,28000,0,1
1,25,12,18000,0,2
1,67,9,0,0,2
0,60,5,4000,1,2
0,48,8,800,0,4
0,40,14,45000,0,1
0,34,10,52900,1,1
1,30,9,24000,1,2
1,29,9,42600,0,1
0,50,1,690,1,4
1,57,16,3100,1,1
0,89,3,10900,1,4
0,65,9,66600,1,1
1,34,8,17200,0,3
1,31,9,17000,0,3
0,40,9,30000,0,2
0,34,9,0,1,2
1,24,9,12300,0,3
0,62,9,12000,0,1
1,41,9,0,0,1
0,65,9,34400,1,1
0,59,8,41000,1,1
1,68,1,8600,0,2
1,67,12,7000,1,1
0,51,13,56700,1,1
0,47,14,52850,0,1
1,57,13,13000,1,4
1,63,3,11204,0,1
0,32,13,45000,1,1
0,48,11,606000,1,1
0,58,10,27500,0,1
0,66,13,17000,1,1
1,33,9,0,0,3
1,47,9,35000,1,1
1,61,9,3400,1,1
0,21,11,8500,0,4
1,71,8,27744,0,1
1,61,9,35000,0,1
0,29,1,570,0,2
0,43,12,39200,1,1
0,49,9,36000,0,1
1,22,11,0,0,2
0,40,10,3800,0,2
0,54,14,25000,1,2
0,45,11,11690,1,1
1,35,8,15000,1,1
1,27,9,72000,1,1
0,48,13,47700,1,1
1,49,11,26000,1,4
1,66,9,8950,0,3
1,48,14,17030,1,1
1,67,11,5700,1,1
1,93,8,5200,0,1
0,50,9,80000,1,1
0,53,14,0,0,1
0,44,14,98000,0,1
1,57,15,37000,1,1
0,77,9,39980,0,1
0,28,5,3500,1,2
1,40,9,6900,1,2
1,26,10,0,1,2
1,43,9,38800,1,2
1,33,9,10400,1,2
1,26,8,0,1,2
0,39,11,25000,1,2
1,34,8,0,0,3
0,27,6,12000,1,2
1,49,10,900,1,4
0,81,11,49700,1,1
0,20,5,12000,0,2
0,20,7,9000,1,2
0,78,9,11400,1,2
1,28,11,10200,0,1
0,58,3,11000,1,2
0,25,9,12300,1,4
0,30,13,4630,0,1
1,33,14,36570,0,1
1,21,9,2000,0,1
1,48,9,8230,1,2
1,21,9,300,0,1
0,51,1,22500,0,2
1,60,5,4500,1,1
0,20,11,4320,0,2
0,50,14,52000,1,4
0,48,14,333000,1,4
1,77,9,8600,1,1
0,58,9,27000,0,1
1,42,10,25000,0,2
0,86,9,1200,1,1
0,61,10,19900,1,2
0,21,12,8000,0,1
1,21,3,7500,0,2
0,26,3,0,0,2
0,39,10,36000,1,1
0,21,9,35000,0,2
1,78,4,8300,0,1
0,84,11,16400,1,1
1,68,9,0,1,1
1,18,8,4630,0,2
1,52,1,1300,0,2
1,26,11,5000,1,1
1,31,11,23000,1,2
0,43,9,2800,1,2
1,51,12,37700,1,4
0,51,11,43000,1,1
1,67,13,4900,0,3
0,53,9,0,0,1
1,19,9,0,1,2
0,29,14,60000,1,2
1,52,11,31200,1,1
1,79,11,22900,1,1
1,33,1,6000,0,4
0,23,6,150,1,1
1,78,2,0,0,2
1,59,9,35000,0,1
1,44,11,0,1,1
1,26,13,13000,1,1
0,45,11,20000,0,1
1,35,11,20000,1,4
0,55,12,60000,0,4
0,81,3,0,1,3
1,29,9,10000,1,2
0,39,11,15000,1,3
0,49,14,50000,1,4
0,72,14,65100,1,1
1,56,12,19000,1,1
1,57,9,30000,0,2
1,33,11,22000,0,1
1,21,11,13000,0,2
1,52,14,41730,1,1
0,52,16,336000,0,4
0,55,14,22000,1,4
1,73,10,141500,1,4
0,50,11,58730,0,3
0,76,7,44000,1,1
1,38,8,0,0,2
0,34,13,67700,0,1
1,62,13,52000,1,4
0,57,4,50000,1,1
0,41,11,20000,0,2
0,76,9,18200,1,3
0,40,9,0,1,3
1,57,9,16900,0,3
0,20,6,7800,1,2
0,70,13,24900,1,1
1,22,9,5000,0,1
1,62,5,3700,1,2
0,22,10,25000,0,4
0,48,11,157600,1,1
1,22,9,24000,0,1
0,50,12,62500,1,4
1,56,15,360000,0,1
1,37,12,23000,1,1
0,37,15,17600,1,4
0,74,8,46400,1,3
0,21,10,47000,0,3
1,78,3,750,0,2
0,19,9,0,0,2
1,47,14,70000,1,1
1,82,7,7200,1,1
0,41,2,35000,0,2
0,48,9,11400,1,2
0,26,9,2600,0,2
1,25,13,22870,0,4
0,22,3,19000,0,2
0,18,7,0,0,2
1,73,14,57400,0,1
1,36,13,93600,0,4
1,23,13,3600,0,4
1,62,13,54500,0,1
1,43,4,18700,1,2
0,30,12,28000,0,2
0,27,11,60000,1,1
0,52,13,85000,1,1
0,35,9,48800,1,2
0,42,14,91000,1,3
1,20,1,3000,1,2
0,18,7,0,0,2
1,57,14,47000,0,1
1,39,13,150000,0,1
1,38,15,15000,1,1
0,52,13,57000,0,1
0,36,9,34000,0,1
1,69,1,4200,1,1
1,56,9,320,0,1
1,44,4,0,1,2
1,42,11,30000,0,1
1,19,8,0,0,2
0,68,11,15100,0,1
1,19,3,0,1,2
1,82,13,31600,0,1
0,64,10,58000,1,1
1,42,9,35000,1,1
1,83,9,6820,1,1
1,49,2,0,0,2
1,62,7,11000,1,1
0,25,6,14100,0,2
0,29,9,280,1,2
0,53,15,90000,1,1
0,24,10,6000,0,1
1,37,8,2500,1,4
1,39,11,0,0,4
1,29,12,2000,0,2
0,49,11,0,1,1
0,78,13,8200,0,1
0,25,14,38500,0,4
1,62,9,21800,1,1
1,50,9,9000,1,1
0,25,9,6280,0,1
0,35,3,0,1,2
1,43,3,15700,1,2
0,40,11,36000,0,2
1,48,6,7000,1,2
0,31,9,21000,1,2
1,21,9,13000,1,1
0,46,11,30000,1,1
0,75,1,9800,1,2
1,46,10,24050,0,1
0,78,3,7100,1,2
0,51,15,7500,1,1
0,45,13,43200,1,1
0,49,13,30000,1,4
0,37,13,100600,1,1
0,29,1,0,0,2
1,51,8,0,1,2
0,57,11,85000,1,1
1,59,11,74000,0,1
1,19,11,3000,0,1
0,53,14,140000,0,1
0,48,13,145530,0,1
0,30,13,31000,1,1
0,77,10,19600,1,1
1,42,13,33490,0,2
0,50,1,1100,1,2
1,30,7,0,1,1
1,71,7,0,0,1
0,35,11,4500,0,1
1,71,11,20800,0,1
0,75,10,36600,1,4
0,30,11,63300,1,2
1,36,10,20000,1,1
1,57,14,60000,0,1
0,56,11,0,1,1
1,47,12,50000,0,1
1,19,11,6000,0,2
0,56,9,36600,1,1
1,18,8,3000,0,2
0,38,15,135000,1,1
1,43,10,38100,1,1
0,55,9,50000,0,3
0,24,8,15000,0,2
1,80,9,24300,0,2
1,53,3,7500,1,2
1,60,11,68000,0,3
0,22,11,2500,0,2
1,57,12,2000,0,1
0,65,14,6390,0,1
0,78,12,16000,1,1
1,39,9,30000,0,1
1,39,5,12000,1,2
1,46,9,18900,0,1
0,52,13,34000,1,2
1,35,11,4200,1,1
1,58,10,14900,1,1
1,50,3,14000,1,2
1,62,12,59500,0,1
0,42,3,15000,1,2
0,66,14,183600,1,1
0,22,6,5300,1,2
1,83,1,9400,0,3
0,22,4,5000,0,2
1,46,14,137000,1,1
1,46,13,0,1,1
1,41,10,40000,1,4
0,38,11,33000,0,1
1,24,9,6500,0,3
1,25,9,8000,0,1
0,45,11,40000,1,1
0,46,13,61000,1,1
1,50,11,35040,0,1
0,47,9,32700,0,1
0,48,13,22000,0,1
1,84,9,7700,0,1
0,31,11,35000,1,4
1,53,9,910,0,1
1,37,13,52000,1,4
0,83,8,24800,1,1
1,67,9,20600,1,1
0,78,13,8100,0,1
1,37,10,2120,1,2
0,27,11,6400,1,3
1,44,14,325000,1,1
1,32,4,0,1,2
1,69,4,0,0,2
1,67,4,8200,0,2
1,36,11,40000,1,1
1,28,11,30200,0,1
1,71,16,14400,1,1
1,42,10,800,0,1
1,39,9,26500,1,2
1,18,10,3000,0,1
0,74,11,17600,0,4
0,51,9,59400,1,1
1,49,9,14600,0,1
0,40,12,46000,1,4
0,41,10,1000,0,1
1,47,14,0,1,1
1,41,9,45000,0,1
1,68,13,16100,1,1
0,93,3,10000,0,1
0,82,4,23500,1,1
0,37,12,42000,1,4
0,42,12,45000,1,3
1,63,10,21000,0,4
0,26,11,0,0,2
0,45,13,60000,1,1
1,42,13,3340,1,1
0,35,9,36100,1,1
0,42,11,88000,1,1
1,40,3,18000,0,2
1,46,2,0,1,2
0,48,9,20000,0,3
1,47,13,40000,1,1
1,63,11,20000,1,1
1,62,7,5000,1,1
1,48,1,86000,1,1
1,49,11,187000,0,1
1,69,11,7000,1,1
0,32,1,0,0,3
0,44,13,34000,1,1
0,59,12,35400,0,2
0,46,9,300,0,2
0,24,9,14000,1,2
0,27,11,60000,0,2
0,26,4,12000,0,2
0,20,9,325000,0,4
1,85,4,35800,0,1
0,46,6,27840,1,4
0,40,12,70000,1,1
0,34,13,40300,0,1
1,27,13,60000,0,1
1,54,13,27900,1,1
0,24,4,7000,1,2
1,55,11,137000,0,1
0,18,7,3500,0,2
0,34,6,14000,0,2
0,30,11,65000,0,1
0,81,11,15600,1,1
1,37,13,120000,0,1
0,45,12,62800,0,2
0,43,13,0,1,1
1,24,13,14000,1,1
0,56,11,30600,1,2
1,47,5,9000,0,2
0,77,10,39000,0,1
1,44,9,22000,1,4
0,43,11,27300,0,1
0,46,13,42000,1,1
0,27,13,30800,0,1
0,57,13,55000,1,1
0,28,12,58000,1,1
0,52,10,34700,1,1
0,62,11,10500,0,1
0,49,13,90000,1,1
0,42,14,80200,1,4
0,32,12,21000,1,4
1,58,9,12000,1,1
1,47,6,20600,0,2
0,21,10,9100,0,2
0,44,11,16450,1,1
0,41,9,50000,0,1
1,58,9,59000,0,1
0,20,9,8900,0,3
1,54,11,0,1,1
1,19,10,3800,0,3
0,49,12,8900,1,1
0,21,9,10500,0,4
1,40,3,5300,0,2
0,24,13,34000,0,4
0,61,2,0,1,3
0,37,13,325000,1,1
0,93,11,16800,0,1
0,20,10,11610,0,2
1,53,13,58500,1,1
0,40,9,37000,1,1
0,30,1,0,1,2
1,73,11,25700,0,1
0,23,6,48000,1,1
0,29,8,19000,1,2
1,57,10,48300,0,1
1,31,13,15000,1,1
1,53,14,26000,0,2
0,33,13,75000,0,1
1,39,13,53120,1,1
0,22,5,0,1,1
1,70,1,7200,1,4
0,37,2,13100,1,2
1,83,11,16000,0,1
1,19,9,5000,0,1
0,44,13,56500,1,1
1,49,15,170000,1,1
1,18,7,0,0,2
0,33,13,60000,1,1
1,24,9,29700,0,2
1,61,13,58400,0,1
1,43,13,14400,0,4
1,55,8,0,0,1
1,44,11,31000,1,1
0,26,8,14100,1,1
1,20,11,7000,0,4
1,28,11,0,0,4
1,31,9,19900,0,4
1,58,1,8400,0,4
0,36,9,29000,0,3
0,30,9,40000,1,1
0,45,11,10000,1,1
1,28,4,0,1,2
1,28,13,35000,1,1
1,75,11,11000,1,1
0,33,9,22900,1,1
0,24,12,0,0,4
1,40,9,15400,0,2
1,19,6,17500,1,1
1,30,8,1500,1,2
0,56,8,24000,0,1
1,46,13,13500,1,4
0,36,9,12000,1,2
1,43,15,150000,1,3
0,30,9,0,1,2
0,28,3,9000,0,2
1,32,3,0,1,2
0,34,13,14500,0,1
1,24,10,25000,0,2
1,37,12,21000,0,1
0,22,12,6100,0,4
1,37,1,0,1,2
1,58,8,10000,0,1
1,55,9,30000,0,1
0,56,13,462000,1,1
0,51,1,15000,1,2
1,44,9,3900,0,4
1,76,2,7200,0,4
1,49,10,8100,0,3
1,41,15,94000,1,4
0,39,5,0,1,4
1,35,14,42000,0,4
1,58,9,8200,0,3
1,18,9,5000,0,1
0,28,9,37900,1,2
1,39,10,40000,1,2
0,57,12,80000,1,1
1,46,5,6100,0,2
1,36,10,20000,0,1
0,41,11,78000,0,1
0,25,9,23000,1,2
0,31,9,63000,1,2
0,61,15,50000,1,1
0,44,9,3000,0,1
1,59,3,2100,0,2
1,21,9,850,0,4
1,42,13,1e+05,1,4
1,29,10,37000,0,3
1,52,10,18000,1,2
1,61,9,0,1,1
1,32,11,30000,1,2
1,35,11,37000,1,2
0,52,11,8000,0,3
1,63,8,30000,1,2
0,39,11,30000,1,2
0,32,5,23000,0,2
1,34,15,62420,1,1
1,27,15,44600,0,1
0,61,15,49000,1,1
0,47,12,36000,0,1
0,20,9,4780,0,1
1,22,11,15000,0,2
1,34,12,45000,0,1
1,81,9,16800,1,1
1,47,12,0,1,1
0,27,15,35500,1,4
0,28,11,18000,0,1
1,22,1,0,0,1
1,19,11,750,0,1
1,55,6,3400,1,1
0,54,11,95000,1,1
1,38,12,3000,1,4
0,40,9,25000,0,2
0,34,11,35000,0,2
0,49,10,5000,1,1
0,47,9,24800,0,1
1,27,11,18710,1,1
0,41,9,1000,0,2
1,53,9,0,1,1
0,53,13,17000,1,1
0,64,9,13000,1,1
1,23,12,5000,0,1
1,37,3,0,1,2
1,45,12,37000,1,1
1,43,13,20000,0,1
0,69,2,0,1,2
0,36,9,1000,0,1
1,50,12,45900,0,1
1,41,2,10000,1,4
1,29,9,36000,1,2
1,68,1,3900,0,2
0,22,9,10700,0,2
1,32,13,0,1,4
0,67,5,17200,0,1
0,24,1,6000,0,2
0,43,14,90200,1,4
0,65,9,12000,1,1
1,74,3,0,1,2
1,39,11,61600,1,1
1,37,13,84000,0,1
1,29,9,28000,1,2
0,56,4,20000,1,2
0,59,9,39000,0,1
0,46,13,0,1,1
0,34,13,80000,0,1
1,52,11,43000,1,1
0,76,2,0,0,2
1,69,13,145330,1,1
1,21,9,13400,1,2
0,33,11,75000,0,1
0,66,13,19900,0,1
1,23,11,15000,1,3
1,78,5,11600,0,1
1,60,11,0,1,1
1,65,10,22400,0,1
1,51,11,35000,1,1
1,70,10,33270,0,4
1,40,9,70000,1,1
0,52,13,155800,0,1
0,18,9,1630,0,1
0,29,9,5600,0,1
1,21,11,14100,1,2
0,18,7,1500,0,3
0,54,14,1000,1,1
0,36,13,72000,0,1
1,24,11,0,0,4
0,23,3,16800,0,2
1,32,11,5100,0,1
0,44,11,36900,0,3
0,26,12,36000,1,1
0,45,9,20000,1,4
0,26,9,5600,0,1
1,77,10,8100,1,1
1,30,8,15000,1,4
0,34,10,16000,0,3
1,83,9,2700,0,1
1,35,9,0,0,1
0,31,7,7200,0,1
1,42,14,46000,0,1
1,27,9,18000,0,4
0,34,1,200,0,2
0,48,10,49000,0,1
1,22,11,13100,1,1
1,21,9,2800,0,4
0,40,13,280,0,1
1,36,14,5000,0,1
0,28,8,14700,0,2
1,39,10,10000,1,2
0,31,10,40000,1,1
0,41,7,34800,1,4
0,19,9,0,0,1
0,45,1,7000,1,2
0,53,13,74000,1,4
1,82,13,9100,0,1
0,23,11,0,0,1
0,52,9,9000,0,3
0,51,13,96000,1,4
0,64,9,63400,1,3
1,60,3,0,1,2
0,72,8,44400,0,3
1,33,11,39040,0,1
0,22,9,9600,0,2
0,64,9,10000,1,4
0,36,9,35000,0,1
1,25,9,12000,1,2
1,32,11,8000,0,4
1,19,11,5500,0,1
1,33,12,23110,0,1
0,84,10,25600,1,1
0,48,11,46000,1,1
1,86,11,22500,0,1
1,24,8,0,1,2
1,36,14,70000,1,4
1,51,15,42000,1,1
0,29,7,20000,0,2
1,38,6,0,1,2
0,48,13,11000,0,1
1,61,10,35200,1,1
1,41,13,0,1,1
1,59,9,12100,0,1
0,52,3,30050,1,2
0,53,10,48400,1,3
1,35,11,0,1,1
1,58,11,24300,1,1
0,55,9,8400,0,1
1,40,13,1800,1,1
1,42,12,3900,1,1
1,31,2,14000,1,2
0,35,9,0,0,2
1,48,11,18100,1,1
1,59,12,35000,0,1
1,54,10,29000,1,1
1,19,9,11000,1,2
0,30,11,96000,0,1
1,19,11,0,0,1
1,66,3,3600,1,4
0,35,11,64000,1,2
0,27,11,22900,1,1
0,46,13,70000,1,1
0,23,9,18000,0,1
0,38,6,15000,1,1
0,23,11,14000,0,1
1,29,11,20000,1,1
1,72,13,51800,0,1
1,31,9,5900,0,4
0,46,9,50000,1,1
0,52,9,4370,1,1
1,37,11,42800,0,2
1,33,12,40000,1,1
0,54,14,50000,1,1
0,70,14,30500,0,1
0,45,9,45000,0,2
0,46,13,30000,1,4
0,53,13,78800,1,1
1,50,14,43600,1,3
1,26,9,13500,1,2
0,29,9,60000,1,2
1,39,10,14000,1,3
1,72,1,16400,0,2
0,26,12,80100,1,1
1,28,9,11300,0,1
1,34,11,19000,1,2
0,93,7,7000,1,1
0,59,9,34000,1,4
0,19,8,0,0,2
1,50,12,31000,1,1
1,71,9,16900,1,1
0,49,14,162670,1,1
1,50,10,0,1,2
1,35,10,15550,1,2
1,77,8,0,1,1
0,32,13,50000,0,4
0,34,13,18000,0,1
1,69,6,0,1,1
0,75,13,9000,0,1
1,43,12,35000,1,2
0,60,8,31890,1,3
1,42,7,5000,0,1
0,21,11,1500,0,3
1,43,10,22500,1,1
1,19,1,10000,0,2
0,31,11,258000,0,1
0,51,14,21000,1,1
0,24,13,20100,1,1
0,23,6,20000,1,2
0,38,13,70000,1,1
1,23,9,5000,1,2
1,32,13,25000,1,1
1,32,15,81000,1,4
0,63,10,25500,1,1
1,57,5,7500,0,4
0,31,5,18000,0,2
1,60,3,0,1,2
0,39,3,71000,1,2
0,53,14,116000,1,1
0,34,9,36000,1,2
0,35,10,65000,1,1
0,26,16,1e+05,0,1
1,22,8,23000,0,2
1,44,12,9000,0,3
0,51,8,40000,1,1
1,40,11,17000,1,1
0,56,9,66000,1,1
0,45,14,287000,1,4
0,44,11,52000,1,2
0,45,11,1e+05,1,1
1,42,10,200,1,1
0,18,8,0,1,3
0,55,14,90000,1,1
1,48,11,32000,0,2
0,39,1,40000,1,2
1,18,7,2320,0,4
0,38,13,251300,1,1
1,44,11,35000,1,1
0,24,9,16200,0,2
1,52,4,0,0,2
0,40,11,80000,0,1
1,45,16,61000,0,4
1,34,1,0,1,2
1,51,9,7000,0,4
0,26,5,0,0,4
1,67,6,4800,1,1
1,31,10,0,1,1
0,36,11,35000,1,1
1,23,1,0,1,2
0,44,13,94000,1,1
1,19,10,0,0,2
0,22,9,17200,0,1
1,27,9,33000,1,4
1,54,16,73000,1,1
1,50,10,8130,1,1
1,37,2,5500,0,2
0,37,11,50000,1,1
0,55,2,14500,1,2
1,55,13,0,1,1
1,56,12,14000,0,1
0,51,9,320,0,1
0,48,11,1e+05,1,1
0,28,11,30000,1,1
1,41,12,48000,1,3
1,36,11,1e+05,0,1
0,50,1,10000,1,2
0,38,11,25490,1,1
1,40,13,34700,0,3
1,45,6,54600,0,1
0,23,9,0,0,2
0,46,9,38000,1,4
1,78,9,6000,0,1
0,20,9,300,0,1
